id,adr,lat,long
497,le bas patis,-140619.0,4823344.0
498,D794,-143598.0,4828490.0
499,plaisance,-139828.0,4826310.0
500,Le pont aux chèvres,-160516.0,4835932.0
501,la boussais,-138274.0,4839732.0
502,D155,-126688.0,4838200.0
503,D 798 PK 20+845,-121347.0,4838147.0
504,rue de rennes,-149778.0,4837554.0
505,rue de fougeres,-147994.0,4845573.0
506,gueret,-133941.0,4840294.0
507,Lieu dit SAINT MARCELLIN,-204986.0,4773470.0
508,Ile aux Pies,-208947.0,4771123.0
509,le moulin roche,-207279.0,4770813.0
510,rue des ardoisières,-200290.0,4769243.0
511,rond point de la barre,-208427.0,4765760.0
512,Rue des douves,-208667.0,4764916.0
513,Chemin de la marionnette,-208792.0,4767217.0
514,CD67 - PK 23+400,-205564.0,4770105.0
515,Rd177,-196643.0,4772513.0
516,RD 67,-205722.0,4769272.0
517,Quai Robert Surcouf,-208753.0,4764881.0
518,Boulevard Bonne Nouvelle,-207679.0,4765160.0
519,rue de la touche,-206350.0,4766292.0
520,Les noes de bas,-189900.0,4791532.0
521,Intersection D 77 - C 13,-173843.0,4793098.0
522,la Bougrais,-172641.0,4796305.0
523,la Corbière,-178113.0,4802469.0
524,rue de la gare,-174270.0,4792958.0
525,D38,-179201.0,4795749.0
526,La chouannais,-180729.0,4798921.0
527,D48,-168174.0,4792854.0
528,La croix de l'épine,-178861.0,4798250.0
529,CD 503,-210363.0,4861603.0
530,intersection CD3 et rout,-207629.0,4857539.0
531,"Carrefour D 114, D 5",-202580.0,4858953.0
532,Rue de dinard,-205829.0,4858252.0
533,RD 786 rue de la cote du,-209644.0,4862995.0
534,la ville es Ruettes,-209548.0,4861824.0
535,Balcon d'émeraude,-213723.0,4861923.0
536,RD 168 PR 03+500,-208142.0,4860246.0
537,LA VILLE AGAN,-210610.0,4861887.0
538,le grand beauvais,-154771.0,4800697.0
539,les buttes,-156751.0,4795234.0
540,La haute épine,-152695.0,4796768.0
541,boulevard charcot,-148919.0,4795730.0
542,RD 48 PR 54 lieu dit lat,-144148.0,4796140.0
543,RD 163- A proximité du P,-153404.0,4791928.0
544,d411,-151645.0,4796316.0
545,lieu dit le clos court,-249410.0,4838109.0
546,La croix verte D776-D55,-242670.0,4843574.0
547,D59,-254419.0,4848919.0
548,st robin - la poterie,-244318.0,4846918.0
549,5 rue de la croix verte,-241784.0,4844298.0
550,lieu-dit ténoquevel,-281678.0,4815860.0
551,rue de la chesnaie,-275278.0,4817935.0
552,Le bareil,-282765.0,4828157.0
553,Saint-Guillaume,-271665.0,4818704.0
554,rue notre dame,-253023.0,4817645.0
555,3 rue nationale,-284811.0,4818959.0
556,le gué larreux,-274310.0,4821717.0
557,rue Brizeux,-276806.0,4818777.0
558,route de Lanvollon ( D7),-303910.0,4874891.0
559,rue de la marne,-304947.0,4877748.0
560,route de sainte ambroise,-309226.0,4874218.0
561,rue raymond pellier,-304218.0,4877589.0
562,route de st brieuc,-298417.0,4874737.0
563,lieu dit Kerogel,-303439.0,4873986.0
564,rue du soleil levant,-302774.0,4873406.0
565,rue des grèves,-267884.0,4848848.0
566,rue du haut champs,-265116.0,4847524.0
567,"""Beau Soleil""",-254030.0,4855432.0
568,ST PLESTAN,-255751.0,4855272.0
569,rue de brest,-264600.0,4848503.0
570,La Ville Richard,-239055.0,4862382.0
571,6212 rue du port,-247363.0,4863641.0
572,rue de la Cloture,-257506.0,4852425.0
573,D 786 lieu-dit mille mot,-251229.0,4856938.0
574,rue georges pompidou,-255083.0,4859337.0
575,6 route du village de CA,-247999.0,4861468.0
576,TREVALAY / D 89,-238197.0,4859653.0
577,rue du poteau bleu,-244269.0,4862005.0
578,D 786,-255178.0,4854889.0
579,"D 791 ""la vollée""",-252445.0,4851312.0
580,La Himbert,-242682.0,4861876.0
581,19 rue du gros tertre,-255964.0,4857506.0
582,La gare,-294757.0,4846996.0
583,route de Loudeac,-282394.0,4840957.0
584,rue des lilas,-275145.0,4844921.0
585,lieu-dit les mériaux,-293267.0,4838450.0
586,moulin de la ville cadio,-289224.0,4838426.0
587,D7,-294726.0,4846186.0
588,RD700,-280533.0,4844473.0
589,la vallée du hino,-282871.0,4839465.0
590,43 Le Petit Moulin à Ven,-274774.0,4843351.0
591,rue de dinan,-195304.0,4850878.0
592,Rue de la coulébart,-204955.0,4845443.0
593,D68,-207130.0,4846173.0
594,RD137 100+500,-191830.0,4852842.0
595,Le Bois du Rocher,-196549.0,4848032.0
596,VC7 - Hebret,-199902.0,4830767.0
597,lieu dit la pesnais,-200491.0,4842442.0
598,Les Haiches,-214602.0,4842680.0
599,D12 la hisse,-200551.0,4849199.0
600,140 rue de la Rance,-198488.0,4853611.0
601,25 rue chateaubriand,-204746.0,4845147.0
602,D 12 A Lieu dit la VIlle,-202189.0,4847634.0
603,lieu dit la ville neuve,-206056.0,4842309.0
604,D26-Les Loges,-204316.0,4841807.0
605,Lieu-dit Les Tailles,-206521.0,4848296.0
606,09 rue des granits,-213089.0,4839121.0
607,Lieu-dit la ville boutie,-193643.0,4854263.0
608,Les Rues,-201039.0,4843035.0
609,lieu dit le pont ruffier,-208438.0,4839229.0
610,rue de Brest d 795,-205711.0,4845280.0
611,Route de Dinard,-204992.0,4845888.0
612,Les quatre chemins,-196170.0,4848225.0
613,D13,-239665.0,4854116.0
614,D34 - Anse du Croc,-237151.0,4865358.0
615,La Brousse,-235926.0,4854160.0
616,Rue du Frost,-237351.0,4862685.0
617,RD 16 Rue du Cap,-232582.0,4866299.0
618,Lieu dit la ville poissi,-239239.0,4854506.0
619,D34-Anse du Croc,-237142.0,4865450.0
620,les villes audrins,-228579.0,4861076.0
621,la ville corbin,-227448.0,4859542.0
622,rue de la croix aux merl,-223860.0,4858574.0
623,LE GUÉ - D768,-245005.0,4851298.0
624,Rue de la grande Abbaye,-236235.0,4862783.0
625,Place de verdun,-314838.0,4856071.0
626,Le Lannec,-318943.0,4856561.0
627,lieu dit Palinézou,-310261.0,4856458.0
628,park an trébé,-317496.0,4858149.0
629,rue du maréchal foch,-316208.0,4856159.0
630,3 place du champ au roy,-314887.0,4856164.0
631,Kernilien,-320332.0,4856641.0
632,L ISLE,-317536.0,4859130.0
633,rue de l'Yser,-315877.0,4856879.0
634,kernilien,-320612.0,4856593.0
635,Kéropart,-317827.0,4860495.0
636,place du vally,-314883.0,4856046.0
637,Échangeur de BELLEVUE,-312336.0,4855322.0
638,rue de trozoul,-358359.0,4877087.0
639,22 rue de l'ile,-355224.0,4879021.0
640,gweradur,-349045.0,4878215.0
641,penvern,-355231.0,4879251.0
642,RD 21,-354094.0,4878643.0
643,rue de brest,-457879.0,4837314.0
644,10 avenue de la gare,-434364.0,4809563.0
645,01 route de lannugat,-429591.0,4808380.0
646,La croix neuve,-424234.0,4803418.0
647,Ty nevez,-420096.0,4806600.0
648,79 rue jean JAURES,-432553.0,4808982.0
649,108 Route de Bénodet,-402914.0,4788657.0
650,40 descente du cap,-400455.0,4789419.0
651,"Rte de Beg Meil, Bot Con",-399751.0,4787546.0
652,9 route de Rosporden,-400566.0,4797670.0
653,D29,-425518.0,4846811.0
654,rue de la petit palud,-426220.0,4844743.0
655,quai du Léon,-424984.0,4845018.0
656,Moulin Brézal,-416424.0,4848821.0
657,kerhamon,-422852.0,4846408.0
658,rond-point de l'europe,-426263.0,4844750.0
659,rue roger salengro,-425084.0,4845582.0
660,kerhamon,-422852.0,4846408.0
661,RUE DE GUEBRIANT,-426907.0,4844832.0
662,MENAOUEN,-410821.0,4842386.0
663,99 rue Hervé DE GUEBRIAN,-427211.0,4844561.0
664,34 rue de la libération,-424619.0,4844959.0
665,rd 770 lieu dit roual hu,-425693.0,4842022.0
666,rue de la cote des légen,-434894.0,4859091.0
667,Penfrat,-429487.0,4849367.0
668,Roudoushir,-433614.0,4860681.0
669,lieu dit penfrat,-429443.0,4849208.0
670,RUE DES DOUVES,-432042.0,4857300.0
671,Lieu-dit Kervella,-427696.0,4857666.0
672,rue général de Gaulle,-431137.0,4853562.0
673,intersection D110-D74 li,-428734.0,4858889.0
674,1 bis rue tante Yvonne,-450663.0,4823191.0
675,lieu dit KERLOCH,-455796.0,4825918.0
676,"RD791, PK 19",-437601.0,4825512.0
677,D887,-428245.0,4822315.0
678,Lescataouen,-436235.0,4825870.0
679,10 rue nominoe,-449282.0,4826144.0
680,Cosquerou - RD 887,-436556.0,4823899.0
681,Rue de VANNES,-295371.0,4770379.0
682,14 RUE ABBE P. LE GALL,-299240.0,4767088.0
683,rond point de la légion,-299424.0,4767546.0
684,rue de la Croix Percée,-296186.0,4767855.0
685,RD 17 Bis,-294101.0,4768042.0
686,Rond point du Branhoc,-296445.0,4766703.0
687,6 route du Bono,-296731.0,4766552.0
688,Av du Président Kennedy,-297104.0,4766734.0
689,Kerzuc,-301129.0,4761311.0
690,12 rue Georges Cadoudal,-299615.0,4772077.0
691,Le Vieux Coet Sal,-289172.0,4769280.0
692,Rue de la Paix,-290935.0,4769969.0
693,RP Légion  d'Honneur,-299424.0,4767546.0
694,rue Pierre ALLIO,-299875.0,4768464.0
695,Avenue de l'Océan,-300644.0,4766398.0
696,lieu dit Kerdavid,-299038.0,4765372.0
697,RD190-Varrec,-317288.0,4732534.0
698,Route de Bangor,-316480.0,4733201.0
699,D30 route de Sauzon,-316026.0,4734757.0
700,lieu dit Kersablen,-317433.0,4734050.0
701,D30 - Lieu dit Loctudy,-317184.0,4735184.0
702,lieu dit Kerbellec,-319609.0,4735504.0
703,Port tudy,-344827.0,4764371.0
704,RN158,-31142.0,4909780.0
705,Brettelle d'accès RN158,-27765.0,4904218.0
706,RN 158,-30087.0,4907919.0
707,RN 158,-20825.0,4893272.0
708,VOIE DES ALLIÉS,-37910.0,4929500.0
709,ROUTE D'ANGUERNY,-37914.0,4929250.0
710,DÉPARTEMENTALE 221,-36770.0,4928050.0
711,D79 LIEU DIT LA MARE D'A,-41358.0,4927180.0
712,D79,-40124.0,4924620.0
713,D221,-36686.0,4928061.0
714,voie des alliés,-38097.0,4929959.0
715,l'épine fosse,-41642.0,4928552.0
716,CD7,-40359.0,4932998.0
717,CD 35,-42932.0,4930397.0
718,AVENUE DU BOIS,,
719,D514,-28375.0,4924570.0
720,Rue du général  Leclerc,-30811.0,4922328.0
721,avenue Gambetta,-25948.0,4927865.0
722,D141,-35068.0,4924487.0
723,cd 514,-28919.0,4924291.0
724,Rue des Dunes,-24990.0,4928628.0
725,,-22128.0,4923340.0
726,RD 514,-23649.0,4925970.0
727,R513 rue de la métallur,-27828.0,4920867.0
728,D 513/D95,-16252.0,4925174.0
729,cd 37,-18105.0,4916495.0
730,Intersection RD 514/ RD,-17797.0,4928475.0
731,rue de la vieille cavée,-15663.0,4922627.0
732,Croisement RD37 et RD 37,-24420.0,4922850.0
733,D513,-17053.0,4925035.0
734,les trois coins,-18871.0,4924976.0
735,RUE DU MARCHÉ,-70880.0,4927970.0
736,AVENUE YVES DUBOIS DE LA,,
737,CD 572,-74583.0,4924001.0
738,Chemin de la croix Thoy,-71866.0,4927651.0
739,D169,-73652.0,4929550.0
740,D96,-78621.0,4927467.0
741,Boulevard winston church,-69573.0,4928465.0
742,place Charles De Gaulle,-70837.0,4927586.0
743,rue de la juridiction,-70559.0,4927642.0
744,boulevard Eindhoven,-70801.0,4928382.0
745,Hameau beauvais,-72157.0,4932057.0
746,avenue de la vallée,-70189.0,4928185.0
747,intersection D516 et D15,-68619.0,4929891.0
748,RUE VAUQUELIN,-19766.0,4889560.0
749,rue de la Cressionnière,-29982.0,4894385.0
750,RD 511 - PK 37+800,-16094.0,4893408.0
751,Les  terres  rouges,-15221.0,4883885.0
752,RD 39,-15916.0,4890734.0
753,les hoguettes,-10396.0,4901743.0
754,Avenue général de Gaulle,-19684.0,4889434.0
755,"2, avenue d'Hastings",-20275.0,4890051.0
756,boulevard de la libérati,-19948.0,4889464.0
757,Boulevard de la Fontaine,-19145.0,4889005.0
758,RD90,-2301.0,4891269.0
759,D43,-28987.0,4894381.0
760,D131,-11823.0,4901527.0
761,CD509,-20940.0,4887983.0
762,RUE DE L'ARTISANAT,-87127.0,4885130.0
763,LE CORBUSIER,-88788.0,4882820.0
764,LIEU-DIT POUILLY,-78611.0,4878520.0
765,lieu dit la boelle Roull,-84491.0,4883731.0
766,Le bois du parc,-84852.0,4882500.0
767,D77 au PK 001.700,-108683.0,4886107.0
768,le Rocher,-83609.0,4881807.0
769,Lieu dit  le bosq,-87524.0,4887432.0
770,rue aux fèvres,-88859.0,4883828.0
771,Lieu dit Le Milhard ROUL,-84215.0,4882079.0
772,D150,-91165.0,4883120.0
773,La Rigaudière D 52 / D 2,-99839.0,4890178.0
774,route de caen,-87940.0,4885422.0
775,rue Flandre Dunkerque,-87857.0,4885766.0
776,route de st come,-125275.0,4930721.0
777,la lande,-126364.0,4923985.0
778,D971- lieu-dit les terre,-127912.0,4927558.0
779,ZI DE BLACTOT,-124850.0,4931180.0
780,rue d'auville,-114889.0,4930442.0
781,route de saint jean,-97559.0,4903833.0
782,RN174 PK 14,-103060.0,4907985.0
783,le haut manoir -,-105750.0,4905976.0
784,,-103169.0,4905735.0
785,boulevard du Luxembourg,-135467.0,4867520.0
786,2 route de la cote,-141002.0,4868207.0
787,CD 911,-143199.0,4870684.0
788,D 911,-141047.0,4868114.0
789,rue du grand tertre,-136058.0,4868855.0
790,Place Carnot,-136421.0,4868456.0
791,Intersection D975 et D.3,,
792,"D43E2, le V",-134514.0,4862505.0
793,20 route des forges,-130738.0,4873056.0
794,la rue chevrel,-141182.0,4867195.0
795,Boulevard Amiral Gauchet,-135587.0,4868579.0
796,D976,-134789.0,4862292.0
797,D64,-171216.0,4961083.0
798,D118 sens BIVILLE/STE CR,-180411.0,4962153.0
799,RD 401,-191885.0,4967603.0
800,hameau les contes,-174117.0,4956070.0
801,D650,-166384.0,4960391.0
802,RD 64 - RUE DES HAISES,-167007.0,4961884.0
803,le camp Maneyrol,-182814.0,4962288.0
804,lieu-dit Route du Bigot,-174770.0,4961624.0
805,"17, rte des falaises",-179536.0,4967497.0
806,LA GRAVELLE DE BAS,-160594.0,4958754.0
807,D901,-190630.0,4968437.0
808,RUE DE BEAUMONT,-175045.0,4963934.0
809,rote de la TRicannerie,-167712.0,4961744.0
810,D45,-177073.0,4967921.0
811,"50, MERCIER (AVENUE AMED",524072.0,4620415.0
812,LECLERC (BVD  MARECHAL C,521863.0,4620372.0
813,"2212, LYON (AVE DE) JUSQ",519899.0,4617436.0
814,BELGES (AVENUE DES),523580.0,4620785.0
815,PONT DES CHEVRES ( RUE D,522114.0,4620978.0
816,TREVOUX (AVENUE DE),517000.0,4619000.0
817,HERRIOT ( BOULEVARD EDOU,522747.0,4620957.0
818,"34, SAINT NICOLAS ( BD)",523452.0,4620519.0
819,CRETES DU REVERMONT (BOU,523595.0,4622341.0
820,TREVOUX (AVENUE DE),519499.0,4620036.0
821,MERCIER (AVENUE AMEDEE D,525374.0,4620017.0
822,MARBOZ RD 996 ( ROUTE DE,522976.0,4622981.0
823,TANVOL (CHEMIN DE),500000.0,4600000.0
824,PRES DE BROU ( RUE DES),524504.0,4619974.0
825,MARBOZ RD 996 ( ROUTE DE,523026.0,4600000.0
826,Rue de l'Ecole Normale,521760.0,4619568.0
827,TREVOUX (AVENUE DE),519156.0,4620007.0
828,HUCHET ( BOULEVARD EMILE,522294.0,4619558.0
829,,523719.0,4619573.0
830,JOURDAN ( AVENUE LOUIS),521876.0,4620370.0
831,MEILLONNAS ( CHEMIN DE ),526977.0,4623919.0
832,CROIX (CHEMIN DE LA),519800.0,4617000.0
833,CHARTREUSE (RUE DE LA) I,522125.0,4617852.0
834,LENT (ROUTE DE),522071.0,4616488.0
835,MARBOZ RD 996 ( ROUTE DE,522974.0,4623110.0
836,HERRIOT ( BOULEVARD EDOU,522747.0,4620968.0
837,LYON (AVENUE DE - Nø IMP,521504.0,4619528.0
838,MERCIER (AVENUE AMEDEE D,524248.0,4620358.0
839,MAGINOT AVENUE ) DE 43 A,522736.0,4621438.0
840,JAURES (AVENUE JEAN - CO,521740.0,4619829.0
841,BROU ( BD N68 A 182 PAI,523233.0,4620115.0
842,Avenue de Lyon,521270.0,4619249.0
843,MERCIER (Avenue Amédée),524600.0,4620220.0
844,MARBOZ RD 996 ( ROUTE DE,522851.0,4623578.0
845,BROU ( BD Nø68 A 182 PAI,523260.0,4620096.0
846,STRASBOURG ( ROND POINT),524900.0,4622070.0
847,VICTOIRE (AVENUE DE LA ),521757.0,4620253.0
848,DOMBES (AVENUE DE LA),519600.0,4619000.0
849,MAIL (AVENUE DU ),521642.0,4620250.0
850,CRETES DU REVERMONT (BOU,523300.0,4522400.0
851,MAGINOT AVENUE ) DE 43 A,522747.0,4621097.0
852,MERCIER (AVENUE AMEDEE D,524254.0,4620358.0
853,FORET DE SEILLON ( ROUTE,522068.0,4616483.0
854,les champs chalaines,-15275.0,4856858.0
855,"RD26, PK012+050",5659.0,4853789.0
856,intersection RN 12/ RD 9,-13074.0,4847319.0
857,LA SALERIE,-4673.0,4844328.0
858,rue de la potée,-2783.0,4841606.0
859,RD 909,-13718.0,4854714.0
860,"Lieu-dit ""Le Clos""",3855.0,4845431.0
861,la vallée,-26589.0,4858531.0
862,86 Route de Paris,-147893.0,4727010.0
863,rue de Nantes,-144397.0,4726468.0
864,RUE DE LA BOUGRIERE,-147375.0,4725743.0
865,Rond-point Charles de Ga,-144662.0,4726236.0
866,82 rue de Bellevue,-143331.0,4727979.0
867,rue de Nantes,-144843.0,4726093.0
868,rue de la Maurienne,-143996.0,4727555.0
869,7 RUE DU CHATEAU DE BEL,-148936.0,4727277.0
870,Rue Léonard de Vinci,-149973.0,4729986.0
871,10 rue du 9 aout 1944,-149257.0,4729732.0
872,route des Sorinières,-148416.0,4716526.0
873,RD115/RD137 La désirée,-152100.0,4714030.0
874,"28, rue du champs de foi",-153162.0,4713696.0
875,chantegrolle,-144095.0,4713504.0
876,rond point du bignonnet,-146845.0,4717119.0
877,A83,-151307.0,4715986.0
878,Lieu dit la Provestière,-156734.0,4745173.0
879,,-168173.0,4745463.0
880,Lieu-dit la Verdinière,-161023.0,4741117.0
881,RD178,-148004.0,4730803.0
882,Rue des Fresnes,-151643.0,4742778.0
883,Rue St Georges,-149012.0,4744015.0
884,rue saint georges,-149012.0,4744015.0
885,rue du calvaire,-142286.0,4744049.0
886,Lieu-dit Le Pont du Ples,-153044.0,4743179.0
887,rue de la République,-165158.0,4741425.0
888,CD 16 LEPONT DU PLESSIS,-152954.0,4743187.0
889,D9 le Bois Semé,-145278.0,4733620.0
890,RN 444,-168426.0,4725658.0
891,quai Jean Pierre Fougera,-172674.0,4720910.0
892,RN444,-166519.0,4723974.0
893,rue niescierewicz,-171321.0,4721151.0
894,1 Boulevard de la libéra,-167950.0,4721567.0
895,ZAC du Grand Large,-221155.0,4730414.0
896,CD90,-202391.0,4732713.0
897,"La Duchée, PK29.800",-209993.0,4736428.0
898,Rue de la Mairie,-218854.0,4731761.0
899,rue Jean Macé,-217939.0,4735232.0
900,Rue marcel sambat,-218938.0,4731738.0
901,RD 213 - PONT DE ST NAZA,-216438.0,4727602.0
902,RD213,-217976.0,4730117.0
903,130 rue du Pin,-217357.0,4734103.0
904,rue de la Chalandière,-217241.0,4732706.0
905,rue du maréchal juin,-194441.0,4736234.0
906,rue des fauvettes,-193632.0,4736534.0
907,14 rue de la merlerie,-186198.0,4735536.0
908,Le bois bedeau,-193293.0,4735147.0
909,le croisac,-187807.0,4732407.0
910,ROUTE DE LA CHAPELLE,-195853.0,4736395.0
911,carrefour - rue de caudr,-201883.0,4737307.0
912,10 rue laennec,-194315.0,4735589.0
913,LA VILLE EN TERRE,-191535.0,4735598.0
914,route de la briere,-196208.0,4736357.0
915,5 rue des carrières,-196863.0,4730601.0
916,avenue prosper guilhem,-61525.0,4746948.0
917,RD 723,-69890.0,4743836.0
918,D523,-63657.0,4746428.0
919,lieu-dit Le Sauloup,-68334.0,4746305.0
920,lieu-dit les cinq routes,-64360.0,4748505.0
921,D963,-68699.0,4746958.0
922,D102E,-62031.0,4746786.0
923,D55,-28346.0,4744823.0
924,Rue du petit paris,-27697.0,4745924.0
925,route de fayet,-26293.0,4745773.0
926,10 rue chevreul,-26670.0,4745749.0
927,RUE PRINCIPALE à MAZE,-28575.0,4746082.0
928,Chemin du Gasseau,-19770.0,4741961.0
929,RD 347,-27636.0,4745398.0
930,route de seiches,-28296.0,4747050.0
931,Lieu-dit La Sarazinière,-93093.0,4722074.0
932,D756,-96834.0,4720676.0
933,46 rue Henri IV,-86363.0,4719596.0
934,69 rue de la Lime,-99679.0,4720873.0
935,rue des mauges,-99453.0,4720092.0
936,D752-Beaupréau,-99246.0,4721543.0
937,route de Neuvy en Mauges,-82283.0,4726165.0
938,lieu dit les diderais AN,-98347.0,4721271.0
939,rue de la gourgoulière -,-89088.0,4717443.0
940,rue d'Anjou - GESTÉ,-110823.0,4718003.0
941,rue du parc,-89529.0,4713921.0
942,Lieu-dit marchesseau,-95546.0,4700458.0
943,"Lieu dit ""Les Lilas"", ro",-100743.0,4713608.0
944,rue de beauséjour,-102574.0,4705845.0
945,rue nationale,-102020.0,4706043.0
946,Rond point de La Peltièr,-101095.0,4705918.0
947,route de l'aérodrome,-87323.0,4709298.0
948,les barbelingères,-108753.0,4705462.0
949,44 rue de l'étoile,-90225.0,4709524.0
950,rue de la lèche - LE LON,-106564.0,4701904.0
951,rd63,-94736.0,4710113.0
952,La Pétonnière,-97928.0,4707966.0
953,"Lieu-dit la mercerie, dé",-89452.0,4715789.0
954,D224  Sens TILLIERES,-114780.0,4713590.0
955,Lieu dit le chêne aux lo,-108323.0,4713145.0
956,les roseraies,-92117.0,4802510.0
957,D771,-85396.0,4798918.0
958,les pommiers,-88876.0,4798385.0
959,"28, DORTAN (ROUTE DE)",500000.0,4600000.0
960,NORMANDIE NIEMEN (AVENUE,564369.0,4625797.0
961,"1, FLAUBERT (IMPASSE)",563834.0,4626092.0
962,"10, HOTEL DE VILLE ( PLA",562904.0,4624209.0
963,"114, VERDUN (COURS DE DU",564573.0,4625798.0
964,GENERAL ANDREA (RUE),567706.0,4629196.0
965,"12, CLEMENCEAU (RUE G. D",565099.0,4625583.0
966,SAMOGNAT (ROUTE DE ),561769.0,4626510.0
967,CARREFOUR RUE NICOD-C. D,565116.0,4626367.0
968,VERDUN (COURS DE DU 1-2,564111.0,4624830.0
969,MICHELET (RUE DU 40-27 A,564704.0,4626258.0
970,"5, TULIPES (RUE DES)",564616.0,4624405.0
971,GENERAL ANDREA (AVENUE),567809.0,4628903.0
972,VERDUN (COURS DE DU 59-8,564660.0,4625893.0
973,ECHALLON (RUE D'),570323.0,4625416.0
974,RD 31,566105.0,4628092.0
975,MICHELET (RUE DU 40-27 A,564461.0,4626303.0
976,NICOD (RUE DU 0 AU 20-41,565791.0,4626037.0
977,OYONNAX (ROUTE D'),563081.0,4626482.0
978,CASTELLION (RUE),563143.0,4623245.0
979,FRANCE (RUE A. DU 1-5 ET,565500.0,4625644.0
980,VAUGELAS (RUE PAS DE Nø,565790.0,4626550.0
981,CAPITAINE MONTREAL,564342.0,4626095.0
982,RD 984 D,563091.0,4623225.0
983,QUARTIER VEYZIAT,563284.0,4626183.0
984,DIX NEUF MARS 1962 (RUE,564965.0,4625573.0
985,CHEMIN DE FER (RUE DU),565030.0,4625620.0
986,VAILLANT COUTURIER (PLAC,565397.0,4625953.0
987,DORTAN (ROUTE DE),565996.0,4626760.0
988,JAURES(AVENUE JEAN),565445.0,4625818.0
989,HUGO (VICTOR),565456.0,4625814.0
990,bd du quebec,-8323.0,4770708.0
991,rond point du Lidl,-6082.0,4770170.0
992,rue de la soulle,1541.0,4771622.0
993,rue du Docteur LHOSTE,-7775.0,4769931.0
994,La marcaiserie,-26890.0,4772783.0
995,la mignonnière,-6464.0,4768926.0
996,Route des mollans VC n°4,-9877.0,4770233.0
997,avenue louis godineau,-8229.0,4770636.0
998,Route Nationale 306 Rout,-11064.0,4772601.0
999,Lieu dit Le plessis,-436.0,4771312.0
1000,Place de la libération,-7811.0,4769873.0
1001,CD 323 entrée agglomérat,-1857.0,4771595.0
1002,D104A,-2248.0,4764193.0
1003,les daguenettières,-26234.0,4773756.0
1004,D100B rue de Montafoin,-8548.0,4771510.0
1005,route d'angers - d323,-8114.0,4769793.0
1006,Rue Leo Delibes,-6431.0,4771188.0
1007,Avenue de verdun,-9003.0,4769737.0
1008,1 rue des frères chappes,-10383.0,4770992.0
1009,grande rue,-7231.0,4769950.0
1010,La route Coupée,1000.0,4768769.0
1011,Route départementale n°2,-31601.0,4780557.0
1012,Intersection rue Emile P,-31968.0,4776387.0
1013,d18 PR 4+0.50,-37066.0,4775702.0
1014,passage de la bosse,-39463.0,4785172.0
1015,rue du Mans,-30720.0,4783882.0
1016,RUE PRINCIPALE D306 PR 4,-25346.0,4779305.0
1017,RUE DU CLOS DU BOIS,-31755.0,4782620.0
1018,Rue St Nicolas,-32093.0,4783488.0
1019,RD24,-34400.0,4788127.0
1020,D309,268236.0,4828395.0
1021,D135,-33969.0,4771986.0
1022,Rue de la Mine,-169251.0,4645154.0
1023,LA LANDETTE,-151253.0,4664914.0
1024,Giratoire D960T,-96719.0,4697531.0
1025,RD 111,-102133.0,4697280.0
1026,BEL AIR,-98970.0,4693218.0
1027,Rd-Pt Rue René Pasteur,-97978.0,4694674.0
1028,LES GATS,-107687.0,4693695.0
1029,La Martinière,-100478.0,4699628.0
1030,La Rocheverbois,-105972.0,4696074.0
1031,,-102201.0,4697329.0
1032,,-105295.0,4699225.0
1033,D753,-112512.0,4701130.0
1034,,-105624.0,4693427.0
1035,Place du Docteur Pichat,-95082.0,4699294.0
1036,PONNEAU,-100295.0,4696086.0
1037,SAINT-DENIS-LES-LUCS,-142192.0,4683601.0
1038,Les Bruyères,-138503.0,4680439.0
1039,,-144158.0,4672748.0
1040,,-147656.0,4675808.0
1041,Les Petites Blussières,-157344.0,4672764.0
1042,D 763,-141587.0,4684526.0
1043,Sens MONTAIGU-LRY,-142971.0,4671044.0
1044,Le Bois Barbot,-156065.0,4681715.0
1045,Boulevard Andre Malraux,-142193.0,4677837.0
1046,Les Landes,-154662.0,4675623.0
1047,Rue de la Colonne,-150990.0,4676800.0
1048,LA POTERIE,-152636.0,4671127.0
1049,La Maumernière,-150317.0,4678858.0
1050,La Tenaillère,-156766.0,4678454.0
1051,le Beziais,-147821.0,4671072.0
1052,La Raybaudière,-148486.0,4674522.0
1053,Bd des deux moulins,-150741.0,4677157.0
1054,19 rue de la Pointe,-78070.0,4647915.0
1055,Rue Georges Clémenceau,-80744.0,4646657.0
1056,,-83503.0,4642883.0
1057,LE GRONDARD,-87665.0,4646946.0
1058,BONNEUIL,-65559.0,4646128.0
1059,Route de NIORT,-58220.0,4637253.0
1060,"lieu dit la ""La Cintrée""",-86099.0,4647251.0
1061,,-57247.0,4636925.0
1062,MICHETTERIE,-77926.0,4644397.0
1063,LE CHIRON BAUDET,-85739.0,4641028.0
1064,RUE DE FONTENAY,-82765.0,4642549.0
1065,,-78765.0,4644856.0
1066,Rue de la République,-80005.0,4646415.0
1067,,-87304.0,4639722.0
1068,rue du Port Breton,-235867.0,4672651.0
1069,CD 160 - PK 76+400,-164813.0,4660524.0
1070,,-176548.0,4656060.0
1071,Route de la Guinerie,-158511.0,4663396.0
1072,La Noémie,-167344.0,4660063.0
1073,PONT DE LA GREVE,-176186.0,4658696.0
1074,,-180696.0,4659563.0
1075,LA MORTIÈRE,-175870.0,4659190.0
1076,MARIE-ROSE,-159977.0,4663480.0
1077,LIEU-DIT LA ROGERIE,-168941.0,4655007.0
1078,Parking Magasin U,-224770.0,4699093.0
1079,Champoiroux,-227068.0,4698819.0
