id,adr,lat,long
81094,route nationale 12,-425308.0,4847941.0
81095,RN 12 - PR035.350,-400232.0,4853145.0
81096,RN12,-370620.0,4857615.0
81097,n12,-415815.0,4850260.0
81098,RN12 PR 047.800,-416485.0,4850119.0
81099,RN 12  PR 046.600,-416725.0,4850203.0
81100,ROUTE  NATIONALE 12,-387365.0,4855609.0
81101,RN12 PR 067.500,-441376.0,4844027.0
81102,"R.N. 12 au P.R. 69, 800.",-444272.0,4843367.0
81103,"R.N. 12 au P.R. 63, 800.",-436921.0,4845590.0
81104,"R.N. 12 au P.R. 000, 240",-358901.0,4856801.0
81105,Route Nationale 12,-439355.0,4844702.0
81106,N12,-440801.0,4844181.0
81107,N12 PK 067+300,-440801.0,4844181.0
81108,RN 12,-442021.0,4843845.0
81109,RN 12  PR 069+000,-444249.0,4843355.0
81110,n12,-440801.0,4844181.0
81111,RN 12,-417002.0,4850180.0
81112,RN 12 - Kerverzit,-438051.0,4845163.0
81113,RN 12 - PR 043.300 sens,-410615.0,4850746.0
81114,Kervao,-444691.0,4843342.0
81115,RN 12,-404171.0,4852096.0
81116,N12,-406205.0,4851830.0
81117,RN165,-417664.0,4830027.0
81118,RN165-PR57+500 sens BRES,-405469.0,4805833.0
81119,RN 165 PR084+300,-411336.0,4826259.0
81120,rue chanoine Grall,-448859.0,4824498.0
81121,Route nationale 137 Poin,-167597.0,4807246.0
81122,route nationale 137 poin,-171516.0,4775250.0
81123,rond point de la métairi,-170888.0,4804826.0
81124,RN137 PK29+400,-168399.0,4804600.0
81125,RN 137 PK 25+0,-167603.0,4792137.0
81126,RN137 PK23+500,-168388.0,4790743.0
81127,RN137 - PK42+768,-167535.0,4807565.0
81128,route nationale 137 pk01,-169103.0,4786696.0
81129,RN 137 pk 27+700,-167611.0,4794170.0
81130,ROUTE NATIONALE 137 PK,-171065.0,4796760.0
81131,route nationale 137 poin,-169037.0,4788673.0
81132,RN137 - PR 33+380,-169177.0,4801130.0
81133,,-169537.0,4797864.0
81134,RN 137,-168703.0,4803723.0
81135,,-168928.0,4781708.0
81136,Route Nationale 137,-167728.0,4794673.0
81137,A84 PK132+500,-130353.0,4837050.0
81138,Autoroute A 84 PK 102.50,-155206.0,4818477.0
81139,autoroute A84 PK 97.700,-159751.0,4815763.0
81140,Rd 884,594388.0,4625249.0
81141,Route du col,601586.0,4628981.0
81142,Rue de la Faucille - ZA,602996.0,4626181.0
81143,Route de la plaine - lie,598349.0,4617959.0
81144,route de Greny,596660.0,4618551.0
81145,chemin du martinet - RD,592898.0,4618185.0
81146,D35,604160.0,4624828.0
81147,D35A,604122.0,4625484.0
81148,D 984C,603129.0,4626474.0
81149,rue de gex,602339.0,4624526.0
81150,D89K,599921.0,4624127.0
81151,D984,590407.0,4614240.0
81152,Route départementale 120,587460.0,4610309.0
81153,Départementale 1206,589611.0,4612230.0
81154,rue du jura,601658.0,4624520.0
81155,D35,606833.0,4624809.0
81156,D1206,587712.0,4610622.0
81157,Rue Georges Charpak,603086.0,4624171.0
81158,Rue du commandant blaiso,602136.0,4624445.0
81159,RD618,567528.0,4950575.0
81160,RD171A,573748.0,4949589.0
81161,RD18,570138.0,4944712.0
81162,RD 18,569391.0,4943545.0
81163,D643,565894.0,4943540.0
81164,RD 18,567603.0,4942493.0
81165,Chemin du bois de Saint-,569362.0,4950563.0
81166,RD 18,570212.0,4944833.0
81167,6 rue de Sète,559930.0,4944735.0
81168,D618,565972.0,4950734.0
81169,route de longuyon - RD 6,572997.0,4950309.0
81170,D716,738089.0,4876713.0
81171,"D6, sortie monswiller D1",738560.0,4875062.0
81172,D 421 PK 26686,745420.0,4876076.0
81173,rue de Littenheim,746963.0,4872056.0
81174,46 rue des sources,736641.0,4873385.0
81175,rue du griffon,735991.0,4874185.0
81176,70 rue principale,735733.0,4876776.0
81177,intersection route paris,736393.0,4873899.0
81178,Boulevard de saint Rapha,656420.0,4319730.0
81179,boulevard tabarin,656978.0,4319520.0
81180,468 route du Brost,657424.0,4321146.0
81181,RD 559,650436.0,4316255.0
81182,1601 boulevard de Gigaro,659078.0,4318762.0
81183,bld de saint Raphael,654439.0,4318489.0
81184,RD 559,656819.0,4320634.0
81185,chemin de PROVENCE,655070.0,4319651.0
81186,rue de l'économie,760140.0,4864240.0
81187,CD 64 - PR 0+500,762729.0,4862660.0
81188,CD341,760199.0,4861865.0
81189,Rue Principale,755988.0,4878157.0
81190,27 rue principale,755174.0,4877484.0
81191,avenue de la gare,-180639.0,4782398.0
81192,la thébaudais,-189668.0,4776147.0
81193,37 rue principale,-196839.0,4789787.0
81194,la réhaudiere,-195465.0,4785958.0
81195,les garrauts,-197760.0,4794629.0
81196,la boutinais,-190730.0,4794647.0
81197,treluyer,-206954.0,4791049.0
81198,Mac-mahon,-197542.0,4788912.0
81199,sucheville,-196243.0,4786187.0
81200,RD 67,-200206.0,4785856.0
81201,rue KERMAINGUY,-178785.0,4787528.0
81202,35 Rue de la Sauldre,-208781.0,4777241.0
81203,lieu dit mourraine - RD7,-190771.0,4782067.0
81204,la Réhardière,-130680.0,4789159.0
81205,1 bis rue de RENNES,-130331.0,4795781.0
81206,La basse Bauchée,-118834.0,4790556.0
81207,LES GRANDS ORMEAUX,-121448.0,4792553.0
81208,la maison neuve,-129016.0,4781223.0
81209,la bougeoire,-122534.0,4795130.0
81210,rue joseph lancelot,-137757.0,4791456.0
81211,D178,-120970.0,4796276.0
81212,route de moutiers,-121755.0,4795399.0
81213,route de Poitiers RN 149,17061.0,4664658.0
81214,RN10,19276.0,4635556.0
81215,Intersection rue Hubert,278628.0,5060018.0
81216,260 rue du grand chemin,276913.0,5058338.0
81217,rue des mathelins,281186.0,5063029.0
81218,D945,266441.0,5062049.0
81219,rue victor genel,266604.0,5057057.0
81220,route d'Armentières,271564.0,5056130.0
81221,222 rue du bois,276133.0,5056926.0
81222,D945,266738.0,5050575.0
81223,route d'estaires,278233.0,5056611.0
81224,rue du moulin,278882.0,5064157.0
81225,Route d'estaires,268043.0,5058538.0
81226,grand'rue,284312.0,5064786.0
81227,A6 PK 268+470 sens LYON-,458955.0,4722581.0
81228,A6 SENS LYON/PARIS,451256.0,4727334.0
81229,Pk 07+000 - autoroute A3,464487.0,4729219.0
81230,AUTOROUTE A.6 PK 231  SE,425370.0,4745969.0
81231,A38 PK 17.000 sens POUIL,476605.0,4730268.0
81232,AUTOROUTE A 38 PK 36 SEN,496670.0,4733756.0
81233,autoroute A 38 - PK 032.,495118.0,4733834.0
81234,Autoroute A6 PK 261+700,452190.0,4726178.0
81235,autoroute A38 PK 14.800,472572.0,4730526.0
81236,A6,422104.0,4747241.0
81237,"Autoroute a6, pk 256",450168.0,4730837.0
81238,autoroute A6,452726.0,4725946.0
81239,N274,499690.0,4734620.0
81240,"lieu-dit "" La Vitrie""",63363.0,4651578.0
81241,Lieu dit les barbalières,61830.0,4658798.0
81242,RD 749 + PK 40+500,60959.0,4660054.0
81243,la main coupée,67849.0,4655411.0
81244,RD 17 PK 22+100,67392.0,4654152.0
81245,rue de Poitiers RD951,63940.0,4656922.0
81246,D 89 -,44249.0,4654170.0
81247,Route de CHAUVIGNY - Lie,69568.0,4651690.0
81248,RD 2 PK 21+700,70100.0,4663500.0
81249,D54 Les Granges,67732.0,4654434.0
81250,"RD 749 - Pk : 58+100 ""la",66855.0,4645867.0
81251,Route d'Anxaumont,44239.0,4658343.0
81252,Avenue Victor Hugo,88471.0,4643085.0
81253,rond point du Terrier Bl,88078.0,4643407.0
81254,Route de la Trimouille,85980.0,4643351.0
81255,Route des Deux Journans,605508.0,4628083.0
81256,Avenue du mont mussy,613150.0,4635044.0
81257,D 1005,607644.0,4629532.0
81258,D984C,608534.0,4634072.0
81259,RD1005,606617.0,4630520.0
81260,D984C,609560.0,4634415.0
81261,2600 route de genève,606628.0,4630668.0
81262,avenue des Alpes,607540.0,4633838.0
81263,Route du Col de la Fauci,605424.0,4635386.0
81264,d 984 c,609272.0,4634283.0
81265,RD 988 - PK 42+500,274172.0,4446660.0
81266,D141 - PR 3+0200,285056.0,4451600.0
81267,RD 920 - PR 30+500,261249.0,4460040.0
81268,RD988 - LIEU DIT GAVERNA,,
81269,RD 920 - PR 9+0500,275253.0,4451370.0
81270,"D904 , LIEU DIT MALBOSC",258192.0,4452530.0
81271,LA ROTONDE,,
81272,LE TAYRAC,258851.0,4407860.0
81273,PUECH GRIMAL,262458.0,4417110.0
81274,RD 902 - PR 11+709,253203.0,4420660.0
81275,RD 25 - PR 7+100 - BRES,259188.0,4417560.0
81276,LE PONT DE GRANFUEL,253840.0,4421620.0
81277,RN 88 - PR 71+0100,241444.0,4425480.0
81278,D63,,
81279,VC MENANT A LA MARTINIE,260932.0,4407890.0
81280,RD903 - PR 5+0500,251469.0,4403940.0
81281,RD 344 - PEYREBLANQUE,251981.0,4400160.0
81282,RD 111,-67446.0,4335700.0
81283,RD 817,-62512.0,4341447.0
81284,RD 281,-59516.0,4338184.0
81285,RD 281,-63742.0,4336475.0
81286,AV PIERRE ANGOT,-62513.0,4337041.0
81287,RD 946,-55603.0,4350893.0
81288,RD 946,-65302.0,4348338.0
81289,RD 945,-50168.0,4345482.0
81290,RD 281,-57930.0,4339196.0
81291,RD 33,-60999.0,4338967.0
81292,RD 52,751948.0,4778867.0
81293,intersection D52/D468,751204.0,4770869.0
81294,CD 201,738816.0,4779328.0
81295,CD 39,743727.0,4777835.0
81296,CD 201,738681.0,4779398.0
81297,14 Rue de Berne,738376.0,4777107.0
81298,8 rue des grains,736689.0,4777659.0
81299,Intersection RD 55 / RD,738687.0,4779337.0
81300,intersection rue mass,751696.0,4777525.0
81301,Route départementale 52,755355.0,4784831.0
81302,Route départementale 39,741922.0,4778037.0
81303,17 rue du général de Gau,751539.0,4782461.0
81304,Rue de berne,738015.0,4777416.0
81305,RD 468 PK 15+561,749908.0,4776734.0
81306,RD 201 - 86 Rue Principa,738230.0,4782098.0
81307,Route départementale 55,741864.0,4778808.0
81308,intersection CD 4 BIS II,754171.0,4781688.0
81309,INTERSECTION D52 / D108,751505.0,4778329.0
81310,1 avenue de la gare,753952.0,4781621.0
81311,route départementale 4 A,483550.0,4593886.0
81312,inter D6/chemin gravière,447577.0,4556222.0
81313,945 route de Lyon,480600.0,4592990.0
81314,2172 route de la dombes,484920.0,4600071.0
81315,CD 933 - rue Edouard HER,475621.0,4599038.0
81316,D936,484002.0,4602473.0
81317,rue du Mary,480204.0,4596843.0
81318,Lieu-dit BRAMAFAND,475538.0,4595788.0
81319,Les Combes RD 936,481419.0,4600191.0
81320,cd 936,481767.0,4600489.0
81321,RD 131,475712.0,4599637.0
81322,D4,485421.0,4593847.0
81323,RD 6,482931.0,4594275.0
81324,montée de préonde,479052.0,4594520.0
81325,D75,479628.0,4602748.0
81326,RD936,478994.0,4598284.0
81327,936,477783.0,4595655.0
81328,130 avenue du docteur BO,477072.0,4594041.0
81329,rue de beaurivage,475428.0,4598377.0
81330,avenue suzanne valadon,473657.0,4594492.0
81331,Route de Civrieux,483309.0,4590853.0
81332,RD910,146035.0,4840888.0
81333,RD 906,152224.0,4851765.0
81334,CD 24,160585.0,4844927.0
81335,RD 921 - RD 149,142883.0,4841301.0
81336,RD32,156112.0,4847390.0
81337,RD 939 - PK 37+500,155473.0,4842627.0
81338,lieu dit LA TAYE,140468.0,4840595.0
81339,Intersection RN 10 - RD,142299.0,4829899.0
81340,RD 32,157484.0,4848184.0
81341,RN154,162763.0,4834667.0
81342,D906,149594.0,4849495.0
81343,21 rue des Fontaines,153472.0,4849755.0
81344,RD 939,140191.0,4848102.0
81345,rue de chartres,148939.0,4841196.0
81346,route d'auneau,157784.0,4845122.0
81347,"., CHEVREUL",-449342.0,4840722.0
81348,"111, ECOLE NAVALE (DE 86",-452687.0,4837977.0
81349,"., LE GORGEU (NøENTRE TA",-451480.0,4840980.0
81350,MELVILLE HERMAN (ROND PO,-447130.0,4838660.0
81351,EUROPE (DE 13 A 15),450163.0,4841302.0
81352,NAPOLEON III (PLACE),-450775.0,4840411.0
81353,ROOSEVELT FRANKLIN (A,-448337.0,4838463.0
81354,"., QUIMPER (DE 1 A 103 E",-444352.0,4839954.0
81355,GOUESNOU (DE 43 A 219 ET,446832.0,4841233.0
81356,FRANCE ANATOLE (DE 24,-450917.0,4838313.0
81357,KERRAROS (DE 1 A 63 ET 2,-452370.0,4838210.0
81358,"41, EUROPE (DE 37 A 47)",-448255.0,4841375.0
81359,LE GORGEU (NøENTRE TAREN,-451096.0,4840766.0
81360,EUROPE (DE 201 A 215),-446800.0,4841610.0
81361,"65., PORTE (DE 1 A 75 ET",-450248.0,4838415.0
81362,"., ALBERT 1ER",-448906.0,4839755.0
81363,"., GOUESNOU (DE 221 ET 2",-446837.0,4841452.0
81364,QUATRE POMPES (DE 1 A,-453461.0,4837945.0
81365,"., BOUGUEN",-450022.0,4839972.0
81366,"., PEN AR CH'LEUZ (ROND",-448022.0,4841433.0
81367,"., LESVEN JULES (DE 26 A",447488.0,4840485.0
81368,"., LANGEVIN PROFESSEUR",-449849.0,4840257.0
81369,"., FRANCHET D'ESPEREY",-450854.0,4838264.0
81370,MALHERBE,-448420.0,4839350.0
81371,"20, CUIRASSE BRETAGNE",-449526.0,4840691.0
81372,"., LOUPPE ALBERT (DE 1 A",-447713.0,4840474.0
81373,"., ELORN",-447917.0,4838494.0
81374,Emile Bertin,-446909.0,4841913.0
81375,"., ROND POINT HMCS ATHAB",-455760.0,4837470.0
81376,"., KEROURIEN (DE 1 A 25",-453765.0,4838295.0
81377,"., COLLET YVES (DE 27 ET",-448039.0,4839149.0
81378,"., CUIRASSE BRETAGNE",-449659.0,4840610.0
81379,"., ROBESPIERRE (DE 33 A",-449086.0,4841005.0
81380,"64 bis, DROGOU COMMANDAN",-449529.0,4840485.0
81381,"., PORTE (DE 1 A 75 ET 2",-450163.0,4838418.0
81382,"., PROVENCE (AVENUE ET R",-449529.0,4840485.0
81383,EUROPE (DE 13 A 15),-451295.0,4841078.0
81384,ECOLE NAVALE  (DE 1 A 10,-452692.0,4837880.0
81385,"., VILLENEUVE (IMPASSE)",-445693.0,4841087.0
81386,"., ROBESPIERRE (DE 33 A",-448990.0,4840390.0
81387,TARENTE,-450970.0,4840465.0
81388,"., VERDUN ( 174 ET 201 A",-446512.0,4839810.0
81389,"., LESVEN JULES (DE 26 A",-447877.0,4840568.0
81390,KERTATUPAGE (ROND POI,-448313.0,4840950.0
81391,"., QUIMPER (DE 1 A 103 E",-446244.0,4840255.0
81392,"., PRIGENT TANGUY (DE ME",-453827.0,4839529.0
81393,PEN AR CH'LEUZ,-447876.0,4841426.0
81394,DOURJACQ,-447174.0,4840771.0
81395,ROND POINT DE KERESSEIS,-453912.0,4839508.0
81396,"., LESVEN JULES (DE 18 A",-447727.0,4840476.0
81397,"., LAMOTTE PICQUET (Nø 2",-448832.0,4839831.0
81398,DUVAL MARCELLIN (DE 22 A,-448684.0,4841691.0
81399,"., DOURJACQ",-446852.0,4840861.0
81400,"., LOUPPE ALBERT (DE 1 A",-447485.0,4840386.0
81401,"., SEMARD PIERRE",-446916.0,4839221.0
81402,"., KEROURIEN (DE 35 A 41",-453233.0,4838325.0
81403,RN 12 (DE PONT DESFOSSES,-447315.0,4843042.0
81404,OCEANOPOLIS,-443770.0,4838870.0
81405,"2-, KERGONIAM (RUE ET IM",-444345.0,4839643.0
81406,"35., BOUET (DE 20 ET 35",-449573.0,4841434.0
81407,"., PIDOUX LOUIS",-446840.0,4839638.0
81408,"., LOUPPE ALBERT (DE 71",-447099.0,4840350.0
81409,"120;., GUILERS (DE 141 A",-451560.0,4838831.0
81410,"27, FOCH MARECHAL",-448879.0,4839655.0
81411,"., DUQUESNE (DE 1 A 11 E",-448850.0,4839141.0
81412,"53, DROGOU COMMANDANT (D",-449536.0,4840494.0
81413,"85, NATTIER",-447246.0,4841495.0
81414,"., TREMAUDAN ERNESTINE D",-447654.0,4842761.0
81415,"., GUILERS (DE 141 A 155",-451691.0,4838866.0
81416,EUROPE (DE 13 A 15),-446280.0,4841640.0
81417,25 rue QUIMPER,-446252.0,4840221.0
81418,OUESSANT,-446411.0,4840235.0
81419,COLLET YVES (DE 1 A 2,-448315.0,4838956.0
81420,"., PARIS (DE 1 A 31 ET 2",-446537.0,4840376.0
81421,PLYMOUTH (DE 89 A 135 ET,-453300.0,4838602.0
81422,ROND POINT DE KERESSE,-453863.0,4839485.0
81423,"31, RIVIERE FRANCOIS (RU",-446974.0,4839271.0
81424,BEREST EUGENE,-443480.0,4839310.0
81425,"55, BOT (ALLEE ET RUE DU",-445728.0,4840587.0
81426,"12, SISLEY",-447127.0,4841163.0
81427,"., WARSPITE HMS",-452335.0,4839148.0
81428,"., ALGESIRAS",-448964.0,4839035.0
81429,EUROPE (DE 13 A 15),-448665.0,4841322.0
81430,"., KERRAROS (DE 1 A 63 E",-452027.0,4837962.0
81431,"., ALGESIRAS",-448850.0,4838970.0
81432,"., LAZARE CARNOT",-447786.0,4839937.0
81433,"., PLYMOUTH (DE 89 A 135",-453377.0,4838588.0
81434,FAUTRAS (RUE ET PLACE,-449266.0,4838943.0
81435,"56, LESVEN JULES (DE 26",-448213.0,4840927.0
81436,"45, MONTAIGNE (DE 39 A 1",-448409.0,4840105.0
81437,CHATEAU (DE 37 A 55 E,-449094.0,4838350.0
81438,"., MONTBAREY (FORT)",-454516.0,4839311.0
81439,QUIMPER (DE 1 A 103 E,-446183.0,4840219.0
81440,"48, EGLISE (RUE",-450196.0,4838212.0
81441,"., EUROPE (DE 13 A 15)",-440176.0,4840495.0
81442,EUROPE (DE 58 A 166 E,-450159.0,4841299.0
81443,GOUESNOU (DE 1 A 29 E,-446777.0,4840668.0
81444,"., GALLIENI GENERAL (DE",-451292.0,4838768.0
81445,MONTAIGNE (DE 98 ET 113,-448600.0,4839971.0
81446,"2, CHATELLIER",-450998.0,4840813.0
81447,".26, TRAVERSE",-449079.0,4838582.0
81448,"68., COLLET YVES (DE 1 A",-447703.0,4839537.0
81449,"., BLUM LEON",-448508.0,4840916.0
81450,"., PREMIERE DFL (AVENUE)",-455768.0,4837463.0
81451,CLEMENCEAU GEORGES (DE 2,-448309.0,4838811.0
81452,"25, MIRABEAU",-448680.0,4840810.0
81453,"., PARIS ( 33 ET 42 A FI",-445640.0,4840960.0
81454,BRUAT (DE 1 A 23 ET 2 A,-448201.0,4839704.0
81455,MAZE EDOUARD (PLACE),-449068.0,4839254.0
81456,"., SAINT EXUPERY (DE 1 A",-450425.0,4838612.0
81457,"., EUROPE (DE 161 A 199)",-450849.0,4841279.0
81458,SAVOIE,-450211.0,4840629.0
81459,"., POMPIDOU GEORGES (AVE",-448114.0,4841190.0
81460,"24, HARTELOIRE (RUE)",-449316.0,4839396.0
81461,"., EAU BLANCHE (DE 9 ET",-445839.0,4841225.0
81462,"112, MONTAIGNE (DE 98 ET",-447711.0,4840590.0
81463,"108., VALY HIR (DE 21 A",-452462.0,4838524.0
81464,DUVAL MARCELLIN (DE 22 A,-448653.0,4842183.0
81465,"84, GOUESNOU (DE 43 A 21",-446855.0,4841183.0
81466,"., BEREST EUGENE",-443452.0,4839549.0
81467,"16, PARIS (DE 1 A 31 ET",-446476.0,4840422.0
81468,LIGNE CHEMIN DE LA,-450316.0,4843086.0
81469,"., EUROPE (RUE GAL PAULE",-447263.0,4841585.0
81470,COMMANDANT DROGOU ( DE 1,-448909.0,4840397.0
81471,COROT,-447317.0,4841418.0
81472,", GOUESNOU (DE 43 A 219",-446807.0,4841618.0
81473,EUROPE (DE 161 A 199),-450145.0,4841301.0
81474,"30, D'ESTIENNE D'ORVES",-446107.0,4839152.0
81475,"., SALAUN PENQUER",-448458.0,4838415.0
81476,"58, CONQUET",-454288.0,4837926.0
81477,"., TARENTE",-450637.0,4840318.0
81478,GUILERS (DE 1 A 37 ET,-451093.0,4838672.0
81479,"74, FRANCE ANATOLE (DE 5",-452542.0,4838185.0
81480,"., FOCH MARECHAL",-448749.0,4839232.0
81481,VAUBAN (DE 1 A 23 ET 2 A,-450122.0,4838604.0
81482,"., LE BRIS JEAN MARIE",-448348.0,4838412.0
81483,"., PARIS ( 33 ET 42 A FI",-445419.0,4841101.0
81484,SEVELLEC JIM,-455040.0,4836370.0
81485,"., EUROPE (DE 58 A 166 E",-449609.0,4841312.0
81486,"., RUE PAUL DOUMER",-448712.0,4839917.0
81487,COLLET YVES (DE 27 ET,-447767.0,4839492.0
81488,"8, DESMOULINS CAMILLE",-448528.0,4839652.0
81489,"12, DOCTEUR GUILLERM",-453503.0,4838633.0
81490,EUROPE (DE 13 A 15),-451465.0,4840996.0
81491,DUC D'AUMALE,-450713.0,4840122.0
81492,TARENTE,-450760.0,4840290.0
81493,DUPUY DE LOME (DE 34 ET,-450989.0,4839068.0
81494,FOCH MARECHAL,-448872.0,4839598.0
81495,MOZART,-452670.0,4839550.0
81496,"13, LESVEN JULES (DE 1 A",-447890.0,4840587.0
81497,ROBESPIERRE (96 ET 10,-448900.0,4840390.0
81498,SURCOUF,-450661.0,4838115.0
81499,"65, KERVERN AUGUSTE",-448893.0,4840330.0
81500,"33, LOUPPE ALBERT (DE 1",-447108.0,4840347.0
81501,"., SENATEUR PICHON",-447151.0,4838652.0
81502,"., EUROPE (DE 13 A 15)",-448242.0,4841385.0
81503,KERVERN AUGUSTE,-448870.0,4840202.0
81504,"., LE GORGEU",-451061.0,4840745.0
81505,Rue de l'Eglise,-449990.0,4838211.0
81506,"9, KERGONAN (RUE ET IMPA",-446671.0,4841167.0
81507,FARIGOUL,-448363.0,4838959.0
81508,KERVERN AUGUSTE,-448904.0,4840398.0
81509,"142, VERDUN (DE 53 A 199",-445216.0,4839868.0
81510,"., MONTAIGNE (DE 39 A 11",-448606.0,4839974.0
81511,"., PAULET GENERAL (DE 1",-447615.0,4840967.0
81512,".29, GOUESNOU (DE 1 A 29",-446669.0,4840733.0
81513,"., ROND POINT DE KERESSE",-453902.0,4839507.0
81514,BOUET (DE 1 A 33 ET 2,-449582.0,4841431.0
81515,SAINT VINCENT DE PAUL (D,-449080.0,4841990.0
81516,"31, ROBESPIERRE (DE 1 A",-449135.0,4841242.0
81517,"22, AIGUILLON (DE 1 A 37",-448828.0,4838546.0
81518,CLEMENCEAU GEORGES (D,-448575.0,4838973.0
81519,TRITSCHLER,-445842.0,4838885.0
81520,PARIS (DE 1 A 31 ET 2 A,-446550.0,4840370.0
81521,ALBERT 1ER,-448901.0,4839789.0
81522,"2, SIAM (DE 1 A 47 ET 2",-449333.0,4838476.0
81523,"., GASCOGNE",-451725.0,4840523.0
81524,PRIGENT TANGUY (RP CA,-453743.0,4839073.0
81525,CASSARD JACQUES,-448008.0,4840503.0
81526,MONTAIGNE (DE 1 A 37 ET,-447590.0,4840660.0
81527,"42, EUROPE (DE 37 A 47)",-448920.0,4841306.0
81528,"., LESVEN JULES (DE 1 A",-448494.0,4840952.0
81529,Rue SAINT EXUPERY,-450445.0,4838779.0
81530,VILLENEUVE (PONT),-452382.0,4840360.0
81531,"37, LOUPPE ALBERT (DE 1",-447148.0,4840351.0
81532,"., RUE PAUL DOUMER",-448603.0,4839974.0
81533,"., VALMY",-446706.0,4840177.0
81534,"., MAISSIN",-450353.0,4839002.0
81535,"38, GLASGOW (DE 1 A 9 ET",-448419.0,4839564.0
81536,"., LILAS",-448671.0,4841919.0
81537,RD 934 PR6,-31701.0,4397717.0
81538,Autoroute A65 - 87+500,-31547.0,4382458.0
81539,Route départementale 933,-1994.0,4409330.0
81540,KERSIMONOU ( CHEMIN DE ),-392347.0,4794067.0
81541,KERNEACH ( ROND POINT DE,-391954.0,4788522.0
81542,RN165 (VE),-389697.0,4792511.0
81543,KERAMPERU ( ROND POINT D,-391619.0,4788991.0
81544,RD 44,-391736.0,4792078.0
81545,CHALUTIERS ( RUE DES),-390835.0,4787651.0
81546,"11, CROIX ( PLACE DE LA",-391612.0,4786886.0
81547,", QUIMPER ( RUE DE)",-391776.0,4788886.0
81548,Rte de Kersale,-390550.0,4790727.0
81549,Route de Quimper,-389813.0,4787349.0
81550,RD 783,-390211.0,4787836.0
81551,AIGUILLON (QUAI DE L'),-391763.0,4787310.0
81552,KERGUERES (Route de),-394302.0,4790038.0
81553,RD 783,-393144.0,4791748.0
81554,Coat Conq Echangeur,-389771.0,4792371.0
81555,"39, TRICHARD (RUE YVES)",-386364.0,4787878.0
81556,GUEGUIN (AVENUE PIERRE),-391815.0,4787346.0
81557,MOROS 'ROND POINT DU),-390660.0,4787971.0
81558,LIN (Rond-Point du),-391152.0,4787723.0
81559,RD 783,-390574.0,4787960.0
81560,RD 783,-389645.0,4787079.0
81561,PENANGUER ( RUE DE),-392354.0,4791339.0
81562,ROSES ( RUE DES),-392973.0,4788359.0
81563,TREGUNC ( RUE DE ),-388710.0,4786193.0
81564,CHARLEMAGNE ( COURS),-390244.0,4786454.0
81565,"16, CROAS AMANDY ( RUE D",-391649.0,4790958.0
81566,BIELEFELD SENNE ( AVENUE,-390643.0,4787939.0
81567,LE LAY ( AVENUE ALAIN ),-391384.0,4787734.0
81568,SABLES BLANCS (RUE DES ),-393128.0,4788082.0
81569,AUBEPINES (RUE DES),-392075.0,4787525.0
81570,RN165 (VE),-389700.0,4792460.0
81571,RN165 (VE),-388686.0,4792123.0
81572,CREOLE ( RUE DE LA ),-390533.0,4787184.0
81573,RD 783,-391391.0,4789475.0
81574,RD 783,-389972.0,4787721.0
81575,"5, SABLES BLANCS (RUE DE",-393008.0,4787862.0
81576,"30, LE LAY ( AVENUE ALAI",-391736.0,4787555.0
81577,PENANGUER ( RUE DE),-391857.0,4790842.0
81578,DOURIC (CHEMIN DE),-394569.0,4791516.0
81579,JEAN BART (RUE),-392033.0,4787109.0
81580,"19, SABLES BLANCS (RUE D",-393032.0,4787931.0
81581,EGLISE (PLACE DE L'),-390227.0,4788873.0
81582,RD 783,-391022.0,4788148.0
81583,KERAMPERU ( ROND POINT D,-391597.0,4789001.0
81584,"96, GARE (AVENUE DE LA)",-391992.0,4787906.0
81585,"79, TREGUNC ( RUE DE )",-390080.0,4786471.0
81586,"17, PARIS (RUE DE)",-382367.0,4857599.0
81587,ACCES AU PORT (VOIE D'),-383432.0,4858448.0
81588,D 712 B,,
81589,Esprance (route de l'),-386164.0,4858071.0
81590,OREE DU BOIS (RUE DE L'),-380418.0,4858453.0
81591,LD PILODOYER,-379330.0,4858986.0
81592,"., COURBET (RUE GUSTAVE)",381924.0,4858797.0
81593,TRURO (AVENUE DE),-382730.0,4858938.0
81594,CD 786 MORLAIX A DINARD,-381892.0,4859392.0
81595,GAMBETTA (RUE LEON),-383036.0,4857548.0
81596,TREGUIER (QUAI DE),-383195.0,4858176.0
